OTU	Elos07	Classification
Otu26427	48	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Olleya;unclassified Olleya;;;
Otu26428	2010	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Pauljensenia;Pauljensenia hongkongensis;;;;
Otu26429	500	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia;;;;;;
Otu26430	1938	Bacteria;Proteobacteria;Acidithiobacillia;Acidithiobacillales;Acidithiobacillaceae;Acidithiobacillus;Acidithiobacillus ferrooxidans;;;;;
Otu26431	119	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Propionibacteriales;Propionibacteriaceae;Cutibacterium;Cutibacterium avidum;Cutibacterium avidum 44067;;;
Otu26432	1955	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium avium complex (MAC);Mycobacterium marseillense;;;
Otu26433	44	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Myoviridae;unclassified Myoviridae;Aurantimonas phage AmM-1;;;;
Otu26434	60	Bacteria;Terrabacteria group;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;unclassified Mycoplasma;Mycoplasma sp. OR1901;;;
Otu26435	1	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. diarizonae;Salmonella enterica subsp. diarizonae serovar 65:c:z;Salmonella enterica subsp. diarizonae serovar 65:c:z str. SA20044251;;
Otu26436	1	Archaea;Candidatus Thermoplasmatota;Thermoplasmata;;;;;;;;;
Otu26437	27	Bacteria;PVC group;Chlamydiae;Chlamydiia;Parachlamydiales;Parachlamydiaceae;;;;;;
Otu26438	4818	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Verminephrobacter;Verminephrobacter eiseniae;Verminephrobacter eiseniae EF01-2;;;;
Otu26439	738	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Asticcacaulis;;;;;;
Otu26440	184	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia;Providencia rustigianii;;;;;
Otu26441	580	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Arenibacter;Arenibacter algicola;;;
Otu26442	65	Bacteria;Proteobacteria;Betaproteobacteria;Betaproteobacteria incertae sedis;Candidatus Kinetoplastibacterium;Candidatus Kinetoplastibacterium sorsogonicusi;;;;;;
Otu26443	26	Archaea;TACK group;Crenarchaeota;Thermoprotei;Sulfolobales;Sulfolobaceae;Stygiolobus;Stygiolobus azoricus;;;;
Otu26444	20	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Bclasvirinae;unclassified Bclasvirinae;Mycobacterium phage Quesadilla;;;
Otu26445	10740	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia group;Massilia;;;;;
Otu26446	1	Viruses;unclassified viruses;Aedes camptorhynchus reo-like virus;;;;;;;;;;
Otu26447	525	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;unclassified Paenibacillus;Paenibacillus sp. PAMC21692;;;
Otu26448	1	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa;Pseudomonas aeruginosa LES431;;;
Otu26449	1911	Bacteria;Nitrospirae;Nitrospira;Nitrospirales;Nitrospiraceae;Nitrospira;Nitrospira japonica;;;;;
Otu26450	1	Viruses;Riboviria;unclassified Riboviria;unclassified RNA viruses ShiM-2016;Wenzhou crab virus 5;;;;;;;;
Otu26451	2	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus cereus group;Bacillus cereus;Bacillus cereus 95/8201;;
Otu26452	446	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;unclassified Stenotrophomonas;Stenotrophomonas sp. ASS1;;;;
Otu26453	5753	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;;;;;;
Otu26454	1	Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;Neisseria meningitidis;Neisseria meningitidis alpha14;;;;
Otu26455	1091	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus stellifer;;;;
Otu26456	20	Bacteria;Terrabacteria group;Tenericutes;Mollicutes;Entomoplasmatales;Spiroplasmataceae;Spiroplasma;Spiroplasma eriocheiris;;;;
Otu26457	6503	Bacteria;Terrabacteria group;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium;Faecalibacterium prausnitzii;;;;
Otu26458	5280	Bacteria;PVC group;Verrucomicrobia;Opitutae;Opitutales;Opitutaceae;Oleiharenicola;unclassified Oleiharenicola;Oleiharenicola sp. KSB-15;;;
Otu26459	238	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Myroides;Myroides fluvii;;;
Otu26460	5	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Metamorphoovirus;Microbacterium virus RobsFeet;Microbacterium phage RobsFeet;;;
Otu26461	37	Bacteria;Terrabacteria group;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Vescimonas;;;;;
Otu26462	87	Bacteria;Proteobacteria;delta/epsilon subdivisions;Epsilonproteobacteria;Nautiliales;Nitratiruptoraceae;Nitrosophilus;Nitrosophilus labii;;;;
Otu26463	4646	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces mobaraensis;Streptomyces mobaraensis NBRC 13819 = DSM 40847;;;
Otu26464	3168	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea agglomerans group;Pantoea agglomerans;;;;
Otu26465	4396	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes onderdonkii;Alistipes onderdonkii subsp. vulgaris;;
Otu26466	25	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium diphtheriae;Corynebacterium diphtheriae CDCE 8392;;;
Otu26467	4	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Myoviridae;Erskinevirus;Erwinia virus EaH2;Erwinia phage phiEaH2;;;
Otu26468	42689	Bacteria;PVC group;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;Phycisphaera;Phycisphaera mikurensis;Phycisphaera mikurensis NBRC 102666;;;
Otu26469	3	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus uberis;Streptococcus uberis 0140J;;;
Otu26470	4331	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes senegalensis;;;
Otu26471	109	Bacteria;Terrabacteria group;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium baratii;Clostridium baratii str. Sullivan;;;
Otu26472	580	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Alicyclobacillaceae;Kyrpidia;Kyrpidia tusciae;Kyrpidia tusciae DSM 2912;;;
Otu26473	168	Bacteria;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter venetianus;Acinetobacter venetianus VE-C3;;;;
Otu26474	3798	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas citronellolis;;;;
Otu26475	11364	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Rhodanobacter;Rhodanobacter denitrificans;;;;;
Otu26476	337	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus;Aerococcus urinae;;;;
Otu26477	9082	Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;Zoogloeaceae;Azoarcus;unclassified Azoarcus;Azoarcus sp. DD4;;;;
Otu26478	3143	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Thermomonas;unclassified Thermomonas;Thermomonas sp. HDW16;;;;
Otu26479	1	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micrococcales;Micrococcaceae;Micrococcus;Micrococcus luteus;Micrococcus luteus NCTC 2665;;;
Otu26480	1039	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;;;;;
Otu26481	178	Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria incertae sedis;Candidatus Azoamicus;Candidatus Azoamicus ciliaticola;;;;;;
Otu26482	30	Bacteria;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;unclassified Acinetobacter;Acinetobacter sp. NEB 394;;;;
Otu26483	2249	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Leucobacter;unclassified Leucobacter;Leucobacter sp. Psy1;;;
Otu26484	362	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Alicycliphilus;Alicycliphilus denitrificans;Alicycliphilus denitrificans BC;;;;
Otu26485	2	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli;Escherichia coli O152:H23;;;;
Otu26486	1733	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micrococcales;Dermatophilaceae;Austwickia;Austwickia chelonae;;;;
Otu26487	272	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter telavivensis;;;;;
Otu26488	1351	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Asaia;Asaia bogorensis;Asaia bogorensis NBRC 16594;;;;
Otu26489	497	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia fergusonii;;;;;
Otu26490	29929	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Allochromatium;Allochromatium tepidum;;;;;
Otu26491	7	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Minunavirus;Microbacterium virus Min1;Microbacterium phage Min1;;;
Otu26492	366	Archaea;Euryarchaeota;Stenosarchaea group;Methanomicrobia;Methanosarcinales;Methanosarcinaceae;Methanosarcina;unclassified Methanosarcina;Methanosarcina sp. MTP4;;;
Otu26493	27	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Blattabacteriaceae;Blattabacterium;unclassified Blattabacterium;Blattabacterium sp. (Mastotermes darwiniensis);Blattabacterium sp. (Mastotermes darwiniensis) str. MADAR;
Otu26494	155	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Luna cluster;Luna-1 subcluster;Rhodoluna;Rhodoluna limnophila;;
Otu26495	191	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Mammaliicoccus;Mammaliicoccus sciuri;;;;
Otu26496	26	Bacteria;Terrabacteria group;Tenericutes;Mollicutes;Entomoplasmatales;;;;;;;
Otu26497	368	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Weeksellaceae;Riemerella;Riemerella anatipestifer;;;
Otu26498	1	Viruses;Duplodnaviria;Heunggongvirae;Peploviricota;Herviviricetes;Herpesvirales;Herpesviridae;Betaherpesvirinae;Roseolovirus;;;;
Otu26499	3385	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Filomicrobium;Candidatus Filomicrobium marinum;;;;;
Otu26500	1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Fairfaxidumvirus;unclassified Fairfaxidumvirus;Gordonia phage UmaThurman;;;
Otu26501	3	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Metamorphoovirus;;;;;
Otu26502	1484	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micrococcales;Dermabacteraceae;Dermabacter;Dermabacter vaginalis;;;;
Otu26503	3439	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Propionibacteriales;Propionibacteriaceae;Acidipropionibacterium;Acidipropionibacterium acidipropionici;;;;
Otu26504	1	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Bareilly;Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000661;;
Otu26505	2776	Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Pseudanabaenales;Oculatellaceae;Thermoleptolyngbya;;;;;
Otu26506	2350	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas xantholysinigenes;;;;;
Otu26507	8105	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micromonosporales;Micromonosporaceae;Actinoplanes;unclassified Actinoplanes;Actinoplanes sp. OR16;;;
Otu26508	1284	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Cronobacter;Cronobacter dublinensis;Cronobacter dublinensis subsp. dublinensis;Cronobacter dublinensis subsp. dublinensis LMG 23823;;;
Otu26509	133	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Cytophagia;Cytophagales;Spirosomaceae;Dyadobacter;unclassified Dyadobacter;;;
Otu26510	16	Archaea;Euryarchaeota;Methanomada group;;;;;;;;;
Otu26511	15	Bacteria;Terrabacteria group;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasmopsis;Mycoplasmopsis arginini;;;;
Otu26512	164	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;unclassified Pseudomonas;Pseudomonas sp. St386;;;;
Otu26513	12	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Herelleviridae;Jasinkavirinae;Pecentumvirus;Listeria virus AG20;Listeria phage vB_LmoM_AG20;;
Otu26514	21	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Bclasvirinae;Rosebushvirus;;;;
Otu26515	4403	Bacteria;PVC group;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Luteolibacter;Luteolibacter luteus;;;;
Otu26516	35	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;unclassified Pseudomonas;Pseudomonas sp. 13159349;;;;
Otu26517	117	Archaea;Euryarchaeota;Stenosarchaea group;Methanomicrobia;Methanosarcinales;Methanosarcinaceae;Methanosarcina;Methanosarcina mazei;;;;
Otu26518	172	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;Shewanella psychropiezotolerans;;;;;
Otu26519	2636	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Saccharibacillus;Saccharibacillus brassicae;;;;
Otu26520	366	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Piscirickettsiaceae;Thiomicrospira;unclassified Thiomicrospira;Thiomicrospira sp. S5;;;;
Otu26521	269	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillaceae;Mesobacillus;unclassified Mesobacillus;Mesobacillus sp. S13;;;
Otu26522	3741	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Spirosoma;unclassified Spirosoma;Spirosoma sp. KUDC1026;;
Otu26523	8	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli;Escherichia coli O89m:H10;;;;
Otu26524	76	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Leclercia;unclassified Leclercia;Leclercia sp. LSNIH1;;;;
Otu26525	1645	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Roseomonas;unclassified Roseomonas;;;;;
Otu26526	7	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;unclassified Enterococcus;Enterococcus sp. FDAARGOS_553;;;
Otu26527	24578	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Tateyamaria;Tateyamaria omphalii;;;;;
Otu26528	1634	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Bordetella;Bordetella holmesii;;;;;
Otu26529	4	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Yersinia;Yersinia rochesterensis;;;;;
Otu26530	1	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;Limosilactobacillus fermentum;Limosilactobacillus fermentum 3872;;;
Otu26531	261	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;pseudomallei group;Burkholderia pseudomallei;Burkholderia pseudomallei NAU35A-3;;;
Otu26532	147	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;Rhizobium;unclassified Rhizobium;Rhizobium sp. ZX09;;;
Otu26533	108	Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria incertae sedis;Candidatus Thioglobus;Candidatus Thioglobus autotrophicus;;;;;;
Otu26534	2671	Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Chromobacteriaceae;Aquitalea;Aquitalea aquatilis;;;;;
Otu26535	1281	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Komagataeibacter;Komagataeibacter medellinensis;Komagataeibacter medellinensis NBRC 3288;;;;
Otu26536	7179	Bacteria;Proteobacteria;delta/epsilon subdivisions;Deltaproteobacteria;Myxococcales;Cystobacterineae;Archangiaceae;Stigmatella;Stigmatella aurantiaca;Stigmatella aurantiaca DW4/3-1;;
Otu26537	289	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;Vibrio spartinae;;;;;
Otu26538	4062	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces galilaeus;;;;
Otu26539	856	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter rodentium;Citrobacter rodentium ICC168;;;;
Otu26540	683	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces;Actinomyces lilanjuaniae;;;;
Otu26541	14	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar India;Salmonella enterica subsp. enterica serovar India str. SA20085604;;
Otu26542	2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Podoviridae;Myxoctovirus;Myxococcus virus Mx8;Myxococcus phage Mx8;;;
Otu26543	4393	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas;;;;;;
Otu26544	5	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces pristinaespiralis;Streptomyces pristinaespiralis ATCC 25486;;;
Otu26545	351	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides faecis;;;
Otu26546	12	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Buchnera;Buchnera aphidicola;Buchnera aphidicola (Macrosiphum gaurae);;;;
Otu26547	12402	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Ferrovibrio;Ferrovibrio terrae;;;;;
Otu26548	567	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Sphingobacterium;unclassified Sphingobacterium;Sphingobacterium sp. ML3W;;
Otu26549	2711	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycolicibacter;Mycolicibacter hiberniae;;;;
Otu26550	648	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Flavobacterium gilvum;;;
Otu26551	1075	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas khazarica;;;;;
Otu26552	4287	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium tokaiense;;;;
Otu26553	617	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Francisellaceae;Francisella;;;;;;
Otu26554	5	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Podoviridae;Burrovirus;Microbacterium virus Burro;Microbacterium phage Burro;;;
Otu26555	857	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Idiomarinaceae;Idiomarina;Idiomarina piscisalsi;;;;;
Otu26556	1	Viruses;Naldaviricetes;Lefavirales;Baculoviridae;Alphabaculovirus;Perigonia lusca nucleopolyhedrovirus;Perigonia lusca single nucleopolyhedrovirus;;;;;;
Otu26557	4176	Bacteria;Proteobacteria;delta/epsilon subdivisions;Deltaproteobacteria;Desulfuromonadales;Geobacteraceae;Citrifermentans;Citrifermentans bemidjiense;Citrifermentans bemidjiense Bem;;;
Otu26558	59	Bacteria;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Psychrobacter;unclassified Psychrobacter;Psychrobacter sp. G;;;;
Otu26559	1076	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;Agrobacterium;unclassified Agrobacterium;Agrobacterium sp. T29;;;
Otu26560	9385	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Cytophagia;Cytophagales;Hymenobacteraceae;Hymenobacter;Hymenobacter sedentarius;;;
